Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
"MACON BANCTRUST,INC","President,CEO & Treasurer",Radford West,President and CEO,,2014,Banking,1136517
"MACON BANCTRUST,INC",Secretary,Carolyn C. Wilburn,Sr. Vice President & Personnel Director,,2014,Banking,1136517
"MACON BANCTRUST,INC",Director,Donald Ray Birdwell,Director,,2016,Retired Banker,1136577
"MACON BANCTRUST,INC",Director,Darrell Carman,Director,Gene Caman Real Esate & Auction,2016,Real Estate Agent,1136577
"MACON BANCTRUST,INC",Director,Eddie K Chitwood,Director,"TMC Group,Inc.",2016,Pharmacist,1136577
"MACON BANCTRUST,INC",Director,Hugh Wayne Clark,Director,"Clark Lumber Co.,Inc",2016,Red Lumberman,1136577
"MACON BANCTRUST,INC",Director,Hugh Wayne Clark,Director,Clark Lumber Co LLC,2016,Red Lumberman,1136577
"MACON BANCTRUST,INC",Director,Hugh Wayne Clark,Director,Bran-em Trucking,2016,Red Lumberman,1136577
"MACON BANCTRUST,INC",Director,Melvin Grace,Director,Grace Discount Foods,2016,Retail Merchant,1136577
"MACON BANCTRUST,INC",Director,Melvin Grace,Director,"Mel Coe,LLC",2016,Retail Merchant,1136577
"MACON BANCTRUST,INC",Director,William B Green,Director,,2016,Retired Banker,1136577
"MACON BANCTRUST,INC",Director,Odric Gregory,Director,"Gregory Investments,LLC",2016,Rental properties,1136577
"MACON BANCTRUST,INC",Director,Odric Gregory,Director,"Gregory Real Estate,LLC",2016,Rental properties,1136577
"MACON BANCTRUST,INC",Director,Odric Gregory,Director,Gallatin Warehousing,2016,Rental properties,1136577
"MACON BANCTRUST,INC",Director,Olin Jent Jr.,Director,,2016,Pharmacist,1136577
"MACON BANCTRUST,INC",Director,Jerry Kirby,Director,Kirby & Kirby,2016,Rental properties,1136577
"MACON BANCTRUST,INC","Chairman,President","CEO & Treasurer,Radford A West","Chairman,President and CEO",,2016,Banking,1136577
"MACON BANCTRUST,INC",Secretary,Carolyn C Wilburn,Sr. Vice President & Personnel Director,,2016,Banking,1136577
"MACON BANCTRUST,INC.",Director,BEN BRAY,Director,Ben Bray Real Estate and Auction,2018,Real Estate Agent,
"MACON BANCTRUST,INC.",Director,Donald Ray Birdwell,Director,,2018,Retired Banker,
"MACON BANCTRUST,INC.",Director,Darrell Carman,Director,Darrell Carman LLC d/b/a Gene Caman Real Esate & Auction,2018,Real Estate Agent,
"MACON BANCTRUST,INC.",Director,Eddie K Chitwood,Director,"TMC Group,Inc.",2018,Pharmacist,
"MACON BANCTRUST,INC.",Director,Hugh Wayne Clark,Director,"Clark Lumber Co.,Inc",2018,Red Lumberman,
"MACON BANCTRUST,INC.",Director,Hugh Wayne Clark,Director,Clark Lumber Co LLC,2018,Red Lumberman,
"MACON BANCTRUST,INC.",Director,Hugh Wayne Clark,Director,Bran-em Trucking,2018,Red Lumberman,
"MACON BANCTRUST,INC.",Director,Melvin Grace,Director,Grace Discount Foods,2018,Red Retail Merchant,
"MACON BANCTRUST,INC.",Director,William B Green,Director,,2018,Red Retired Banker,
"MACON BANCTRUST,INC.",Director,Odric Gregory,Director,"Gregory Investments,LLC",2018,Rental properties,
"MACON BANCTRUST,INC.",Director,Odric Gregory,Director,"Gregory Real Estate,LLC",2018,Rental properties,
"MACON BANCTRUST,INC.",Director,Odric Gregory,Director,Gallatin Warehousing,2018,Rental properties,
"MACON BANCTRUST,INC.",Director,Olin Jent Jr.,Director,,2018,Pharmacist,
"MACON BANCTRUST,INC.",Director,Jerry Kirby,Director,Kirby & Kirby,2018,Rental properties,
"MACON BANCTRUST,INC.","Chairman,President","CEO & Treasurer,Radford A West","Chairman,President and CEO",,2018,Banking,
"MACON BANCTRUST,INC.",Secretary,Carolyn C Wilburn,Sr. Vice President & Personnel Director,,2018,Banking,
"MACON BANCTRUST,INC.",Director,BEN BRAY,Real Estate Agent,Ben Bray Real Estate and Auction,2020,Real Estate Agent,
"MACON BANCTRUST,INC.",Director,BEN BRAY,Real Estate Agent,Macon Mini Storage LLC,2020,Real Estate Agent,
"MACON BANCTRUST,INC.",Director,Donald Ray Birdwell,Director,,2020,Retired Banker,
"MACON BANCTRUST,INC.",Director,Darrell Carman,Director,Darrell Carman LLC,2020,Real Estate Agent,
"MACON BANCTRUST,INC.",Director,Darrell Carman,Director,Gene Caman Real Esate & Auction,2020,Real Estate Agent,
"MACON BANCTRUST,INC.",Director,Eddie K Chitwood,Director,"TMC Group,Inc.",2020,Pharmacist,
"MACON BANCTRUST,INC.",Director,Hugh Wayne Clark,Director,"Clark Lumber Co.,Inc",2020,Red Lumberman,
"MACON BANCTRUST,INC.",Director,Hugh Wayne Clark,Director,Clark Lumber Co LLC,2020,Red Lumberman,
"MACON BANCTRUST,INC.",Director,Hugh Wayne Clark,Director,Bran-em Trucking,2020,Red Lumberman,
"MACON BANCTRUST,INC.",Director,Melvin Grace,Director,Grace Discount Foods,2020,Red Retail Merchant,
"MACON BANCTRUST,INC.",Director,William B Green,Director,,2020,Red Retired Banker,
"MACON BANCTRUST,INC.",Director,Odric Gregory,Director,"Gregory Investments,LLC",2020,Rental properties,
"MACON BANCTRUST,INC.",Director,Odric Gregory,Director,"Gregory Real Estate,LLC",2020,Rental properties,
"MACON BANCTRUST,INC.",Director,Odric Gregory,Director,Gallatin Warehousing,2020,Rental properties,
"MACON BANCTRUST,INC.",Director,Olin Jent Jr.,Director,,2020,Pharmacist,
"MACON BANCTRUST,INC.",Director,Jerry Kirby,Director,Kirby & Kirby,2020,Rental properties,
"MACON BANCTRUST,INC.","Chairman,President & CEO",Radford A West,"Chairman,President and CEO",,2020,Banking,
"MACON BANCTRUST,INC.","Secretary,Treasurer",Chrissy Smith,Assistant Vice President & Personnel Director,,2020,Banking,
"Macon Banctrust,Inc.","Director,EVP",Donald Ray Birdwell,,,2022,Retired Banker,
"Macon Banctrust,Inc.",Director,Ben Bray,Owner,Ben Bray R/E & Auction,2022,R/E Auctioner,
"Macon Banctrust,Inc.",Director,Ben Bray,Owner,Macon Mini Sotrage,2022,R/E Auctioner,
"Macon Banctrust,Inc.",Director,Eddie K. Chitwood,President,"TMC Group,Inc.",2022,Pharmacist,
"Macon Banctrust,Inc.",Director,Hugh Wayne Clark,Pres.,"Clark Lumber Co.,Inc.",2022,Lumberman,
"Macon Banctrust,Inc.",Director,Hugh Wayne Clark,Partner,"Clark Lumber Co.,LLC",2022,Lumberman,
"Macon Banctrust,Inc.",Director,Hugh Wayne Clark,Pres.,Bran-Em Trucking,2022,Lumberman,
"Macon Banctrust,Inc.",Director,Melvin Grace,President,Grace Discount Foods,2022,Retail Merchant,
"Macon Banctrust,Inc.",Director,Odric Gregory,Member,"Gregory Investments,LLC",2022,Rental Properties,
"Macon Banctrust,Inc.",Director,Odric Gregory,Member,"Gregory Real Estate,LLC",2022,Rental Properties,
"Macon Banctrust,Inc.",Director,Odric Gregory,Member,Gallatin Warehousing,2022,Rental Properties,
"Macon Banctrust,Inc.",Director,"Olin Jent,Jr.",,,2022,Pharmacist,
"Macon Banctrust,Inc.",Director,Jerry Kirby,Owner,Kirby & Kirby,2022,Rental Properties,
"Macon Banctrust,Inc.",Director,Chad Shoulders,,,2022,Banking,
"Macon Banctrust,Inc.","Director,President & CEO",Johnathan West,,,2022,Banking,
"Macon Banctrust,Inc.",Chairman,Radford West,,,2022,Retired Banker,
"Macon Banctrust,Inc.","Secretary & Treasurer,Vice President & Personnel Director",Chrissy Smith,,,2022,Banking,
"Macon Banctrust,Inc.","Director,EVP",Donald Ray Birdwell,,,2023,Retired Banker,
"Macon Banctrust,Inc.",Director,Ben Bray,Owner,Ben Bray R/E & Auction,2023,R/E Auctioner,
"Macon Banctrust,Inc.",Director,Ben Bray,Owner,Macon Mini Sotrage,2023,R/E Auctioner,
"Macon Banctrust,Inc.",Director,Eddie K. Chitwood,President,"TMC Group,Inc.",2023,Pharmacist,
"Macon Banctrust,Inc.",Director,Hugh Wayne Clark,Pres.,"Clark Lumber Co.,Inc.",2023,Lumberman,
"Macon Banctrust,Inc.",Director,Hugh Wayne Clark,Partner,"Clark Lumber Co.,LLC",2023,Lumberman,
"Macon Banctrust,Inc.",Director,Hugh Wayne Clark,Pres.,Bran-Em Trucking,2023,Lumberman,
"Macon Banctrust,Inc.",Director,Odric Gregory,Member,"Gregory Real Estate,LLC",2023,Rental Properties,
"Macon Banctrust,Inc.",Director,Odric Gregory,Member,West Main St. Propery,2023,Rental Properties,
"Macon Banctrust,Inc.",Insider,"Gregory Investments,LLC",Member,"Gregory Investments,LLC",2023,Rental Properties,
"Macon Banctrust,Inc.",Insider,"Gregory Investments,LLC",Member,"Gregory Investments,LLC",2023,Rental Properties,
"Macon Banctrust,Inc.",Director,"Olin Jent,Jr.",,,2023,Pharmacist,
"Macon Banctrust,Inc.",Director,Jerry Kirby,Owner,Kirby & Kirby,2023,Rental Properties,
"Macon Banctrust,Inc.",Director,Chad Shoulders,Executive Vice President & Chief Credit Officer,,2023,Banking,
"Macon Banctrust,Inc.",President & CEO,Johnathan West,,,2023,Banking,
"Macon Banctrust,Inc.",Director,Wayne Anderson,Owner,Anderson & Son Funeral Home,2023,Funeral Director,
"Macon Banctrust,Inc.",Director,Wayne Anderson,Owner,Anderson Farms,2023,Funeral Director,
"Macon Banctrust,Inc.",Chairman,Radford West,Chairman,,2023,Retired Banker,
"Macon Banctrust,Inc.",Secretary & Treasurer,Chrissy Smith,Vice President & Personnel Director,,2023,Banking,
Madison Bank Corp.,,"James W. Boyd,Jr.",Director,"Jim Boyd Agency,Inc.",2018,Insurance Agent,752831
Madison Bank Corp.,Director,"Lowry W Hunt,Jr.",,Godfrey's Warehouse,2018,Agriculture Product,752831
Madison Bank Corp.,Director,"Floyd C. Newton,III",Partner,King & Spalding,2018,Attorney,752831
Madison Bank Corp.,President / CEO,"Charles H Haney,III",,,2018,,752831
Madison Bank Corp.,Chairman,Wayne Tamplin,Partner,Treadwell Tamplin & Company,2018,Certified Public Accountant,752831
Madison Bank Corp.,"Sr Vice Pres. / CFO,Secretary",L. Clifton Hanes,,Hanes & White Inc,2018,,752831
Madison Bank Corp.,Director,Robert T Prior,,Prior & Daniel LLC,2018,Attorney,752831
Madison Bank Corp.,,"Estate of Floyd C Newton,Jr",,,2018,,752831
Madison Bank Corp.,Director,Ann Lambert Trulock,,,2018,Not Employed,752831
Madison Bank Corp.,,John M Moore,,,2018,Owner Madison Car Care,752831
Madison Bank Corp.,"Senior Lender,Director",H. Vinson DeLaigle,,,2018,,752831
Madison Bank Corp.,,Old Post Road LP,,,2020,Investment,
Madison Bank Corp.,Director,Ann Lambert Trulock,,,2020,Not Employed,
Madison Bank Corp.,Director,John M Moore,,,2020,Owner Madison Car Care,
Madison Bank Corp.,Sr. Vice Pres.,H. Vinson DeLaigle,,,2020,Senior Lender,
Madison Bank Corp.,Director,"Lowry W Hunt,Jr.",Director,Godfrey's Warehouse,2020,Agriculture Product,
Madison Bank Corp.,Director,"Floyd C. Newton,III",Partner,King & Spalding,2020,Attorney,
Madison Bank Corp.,President,"Charles H Haney,III",,,2020,President / CEO,
Madison Bank Corp.,Chairman,Wayne Tamplin,Partner,Treadwell Tamplin & Company,2020,Certified Public Accountant,
Madison Bank Corp.,Sr VP/CFO,L. Clifton Hanes,VP & Sect.,Hanes & White Inc,2020,Sr Vice Pres. / CFO,
Madison Bank Corp.,Director,Robert T Prior,,Prior & Daniel LLC,2020,Attorney,
Madison Bank Corp.,,"Lambert Family Investment Holdings,LLLP",,,2020,,
Madison Bank Corp.,"Atlanta,GA",2022,Old Post Road LP,,,25.10%,
Madison Bank Corp.,"Madison,GA",2022,Ann Lambert Trulock,,,0.16%,
Madison Bank Corp.,"Madison,GA",2022,John M Moore,,,0.23%,
Madison Bank Corp.,"Madison,GA",2022,H. Vinson DeLaigle,,,0.64%,
Madison Bank Corp.,"Madison,GA",2022,"Lowry W Hunt,Jr.",,,2.00%,
Madison Bank Corp.,"Madison,GA",2022,L. Clifton Hanes,,,1.71%,
Madison Bank Corp.,"Atlanta,GA",2022,"Floyd C. Newton,III",,,0.04%,
Madison Bank Corp.,"Madison,GA",2022,"Charles H Haney,III",,,0.04%,
Madison Bank Corp.,"Madison,GA",2022,Wayne Tamplin,,,0.29%,
Madison Bank Corp.,"Greensboro,GA",2022,Russell W. Wall,,,0.04%,
Madison Bank Corp.,"Madison,GA",2022,"Lambert Family Investment Holdings,LLP",,,16.80%,
Madison Bank Corp.,"Atlanta,GA",2023,Old Post Road LP,,,25.10%,
Madison Bank Corp.,"Madison,GA",2023,Ann Lambert Trulock,,,0.16%,
Madison Bank Corp.,"Madison,GA",2023,John M Moore,,,0.26%,
Madison Bank Corp.,"Madison,GA",2023,H. Vinson DeLaigle,,,0.64%,
Madison Bank Corp.,"Madison,GA",2023,"Lowry W Hunt,Jr.",,,2.00%,
Madison Bank Corp.,"Madison,GA",2023,L. Clifton Hanes,,,1.33%,Hanes & White Inc.
Madison Bank Corp.,"Atlanta,GA",2023,"Floyd C. Newton,III",,,0.04%,
Madison Bank Corp.,"Madison,GA",2023,"Charles H Haney,III",,,0.04%,
Madison Bank Corp.,"Madison,GA",2023,Wayne Tamplin,,,0.29%,
Madison Bank Corp.,"Greensboro,GA",2023,Russell W. Wall,,,0.04%,
Madison Bank Corp.,"Madison,GA",2023,"Lambert Family Investment Holdings,LLLP",,,16.80%,
Madison Community Bancshares Corporation,Director,Mark Allen Cherry,Owner/Mgr,D&D Farms,2014,County Manager Madison County Florida,
Madison Community Bancshares Corporation,Director,Mark Allen Cherry,Gen Partner,Ravenswood Timber,2014,County Manager Madison County Florida,
Madison Community Bancshares Corporation,Director,Carson Cherry,Supervisor,Pilgrims Pride Poultry,2014,Supervisor,
Madison Community Bancshares Corporation,Director,James Coleburn,Owner/Mgr.,PB&J of Madison,2014,Real Estate,
Madison Community Bancshares Corporation,Director,James Coleburn,Owner/Mgr.,Coleburn Enter.,2014,Real Estate,
Madison Community Bancshares Corporation,Director,James Coleburn,Owner/Mgr.,J&P Land Svcs.,2014,Real Estate,
Madison Community Bancshares Corporation,Director,"Cary A. Hardee,II",Owner,Hardee Law Firm,2014,Attorney,
Madison Community Bancshares Corporation,Director,Gordon Alvin Henderson,Owner,Henderson Farms,2014,Farmer,
Madison Community Bancshares Corporation,Director,John Lewis,Owner,Madison Vet Clinic,2014,Veterinarian,
Madison Community Bancshares Corporation,Director & President/CEO,"D. Edward Meggs,Sr.",,,2014,Banking,
Madison Community Bancshares Corporation,Director,Robert Mendheim,,,2014,Retired,
Madison Community Bancshares Corporation,Director,Lowell D. Robinson,,,2014,Retired automobile sales & service,
Madison Community Bancshares Corporation,Director,William D. Rutherford,Pres.,Clemons/Rutherford Architects,2014,Architect,
Madison Community Bancshares Corporation,Director,Clay Schnitker,Managing. Partner,"Davis,Schnitker","Reeves & Browning Law Firm,2014",Attorney,
Madison Community Bancshares Corporation,Director,Fred Williams,,,2014,Retired - concrete construction,
Madison Community Bancshares Corporation,Director,Jimmy Williams,,,2014,Retired - Printing & Supplies,
Madison Community Bancshares Corporation,Executive VP/CFO,Howard O. Phillips,Gen Partner,Ravenswood Timber,2014,Banking,
Madison Community Bancshares Corporation,Officer,John G. Ashey III,,,2018,Banking,
Madison Community Bancshares Corporation,Director,Mark Allen Cherry,Owner/Mgr,D&D Farms,2018,County Manager Madison County Florida,
Madison Community Bancshares Corporation,Director,Mark Allen Cherry,Gen Partner,Ravenswood Timber,2018,County Manager Madison County Florida,
Madison Community Bancshares Corporation,Director,Carson Cherry,Supervisor,,2018,Supervisor Pilgrims Pride Poultry,
Madison Community Bancshares Corporation,Director,James Coleburn,Owner/Mgr,PB&J of Madison,2018,Real Estate,
Madison Community Bancshares Corporation,Director,James Coleburn,Owner/Mgr,Coleburn Enter.,2018,Real Estate,
Madison Community Bancshares Corporation,Director,James Coleburn,Owner/Mgr,J&P Land Svcs.,2018,Real Estate,
Madison Community Bancshares Corporation,Officers,Barbara Driggers,,,2018,Banking,
Madison Community Bancshares Corporation,Director,"Cary A. Hardee,II",Owner,Hardee Law Firm,2018,Attorney,
Madison Community Bancshares Corporation,Director,Gordon Alvin Henderson,Owner,Henderson Farms,2018,Farmer,
Madison Community Bancshares Corporation,Director,John Lewis,Owner,Madison Vet Clinic,2018,Veterinarian,
Madison Community Bancshares Corporation,Director & President/CEO,"D. Edward Meggs,Sr.",,,2018,Banking,
Madison Community Bancshares Corporation,Director,RonnieL. Moore,,,2018,County Commissioner,
Madison Community Bancshares Corporation,Director,Lowell D. Robinson,,,2018,Retired - automobile sales & service,
Madison Community Bancshares Corporation,Director,William D. Rutherford,Pres.,Clemons/Rutherford Architects,2018,Architect,
Madison Community Bancshares Corporation,Director,Clay Schnitker,Managing. Partner,"Davis,Schnitker","Reeves & Browning Law Firm,2018",Attorney,
Madison Community Bancshares Corporation,Director,James F. Williams,,,2018,Retired - Printing & Supplies,
Madison Community Bancshares Corporation,Officer/Executive Vice President/Senior Lender,John G. Ashey III,,,2019,Banker,
Madison Community Bancshares Corporation,Director,Mark Allen Cherry,Director,"D&D Farms,LLC",2019,Farmer,
Madison Community Bancshares Corporation,Director,Carson L. Cherry,,,2019,,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGR,"PB&J of Madison,LLC",2019,Real Estate,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGR,"Loper Pond Plantation & Estates,LLC",2019,Real Estate,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGR,"Coleburn Enterprises,LLC",2019,Real Estate,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGR,"J&P Land Services,LLC",2019,Real Estate,
Madison Community Bancshares Corporation,Senior Vice President/Cashier,Barbara Driggers,,,2019,Banker,
Madison Community Bancshares Corporation,Director,"Cary A. Hardee,II",Owner/MGR,"Hardee Law Firm,PL",2019,Attorney,
Madison Community Bancshares Corporation,Director,Gordon Alvin Henderson,Owner,Henderson Farms,2019,Farmer,
Madison Community Bancshares Corporation,Director,John Lewis,Owner/MGR,Madison Veterinary Clinic LLC,2019,Veterinarian,
Madison Community Bancshares Corporation,Director/President/CEO,"D. Edward Meggs,Sr.",,,2019,Banker,
Madison Community Bancshares Corporation,Director,Ronnie L. Moore,MGR,Panther Creek Enterprises LLC,2019,Rancher,
Madison Community Bancshares Corporation,Vice President/Compliance Officer,Mallene F. Mosier,,,2019,Banker,
Madison Community Bancshares Corporation,Vice President/CFO,William M. Primm,,,2019,Banker,
Madison Community Bancshares Corporation,Director,Lowell D. Robinson,,,2019,,
Madison Community Bancshares Corporation,Director,William D. Rutherford,President,"Clemons,Rutherford and Associates","Inc.,2019",Architect,
Madison Community Bancshares Corporation,Director,William D. Rutherford,President,"Institutioal Construction Management,Inc.",2019,Architect,
Madison Community Bancshares Corporation,Director,Clay Schnitker,President,"Davis,Schnitker",Reeves & Browning,"P.A.,2019",Attorney
Madison Community Bancshares Corporation,Officer/Executive Vice President/Senior Lender,John G. Ashey III,,,2020,Banker,
Madison Community Bancshares Corporation,Director,Mark Allen Cherry,Owner/MGR,"D&D Farms,LLC",2020,Farmer,
Madison Community Bancshares Corporation,Director,Carson L. Cherry,,,2020,,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGR,"PB&J of Madison,LLC",2020,Real Estate,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGR,"Loper Pond Plantation & Estates,LLC",2020,Real Estate,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGRM,"Coleburn Enterprises,LLC",2020,Real Estate,
Madison Community Bancshares Corporation,Director,James H. Coleburn,Owner/MGRM,"J&P Land Services,LLC",2020,Real Estate,
Madison Community Bancshares Corporation,Senior Vice President/Cashier,Barbara Driggers,,,2020,Banker,
Madison Community Bancshares Corporation,Director,"Cary A. Hardee,II",Owner/MGR,"Hardee Law Firm,PL",2020,Attorney,
Madison Community Bancshares Corporation,Director,Gordon Alvin Henderson,Owner,Henderson Farms,2020,Farmer,
Madison Community Bancshares Corporation,Director,John Lewis,Owner/MGR,Madison Veterinary Clinic LLC,2020,Veterinarian,
Madison Community Bancshares Corporation,Director/Persident/CEO,"D. Edward Meggs,Sr.",,,2020,Banker,
Madison Community Bancshares Corporation,Director,Ronnie L. Moore,,,2020,Madison County Commissioner,
Madison Community Bancshares Corporation,Vice President/CFO,William M. Primm,,,2020,Banker,
Madison Community Bancshares Corporation,Director,Lowell D. Robinson,,,2020,,
Madison Community Bancshares Corporation,Director,William D. Rutherford,President,"Clemons,Rutherford and Associates","Inc.,2020",Architect,
Madison Community Bancshares Corporation,Director,William D. Rutherford,President,"Institutioal Construction Management,Inc.",2020,Architect,
Madison Community Bancshares Corporation,Director,Clay Schnitker,President,"Davis,Schnitker",Reeves & Browning,"P.A.,2020",Attorney
"MAGNOLIA BANKSHARES,INC.",Director & Chairman,Jolene J. Carroll,Director,,2014,,
"MAGNOLIA BANKSHARES,INC.",Chief Operating Officer,Jolene J. Carroll,Executive Vice President,,2014,,
"MAGNOLIA BANKSHARES,INC.",Director & President,John L. Jessup,,,2014,,
"MAGNOLIA BANKSHARES,INC.",Director & Chief Executive Officer,John L. Jessup,,,2014,,
"MAGNOLIA BANKSHARES,INC.",Director,H.C. Ragan,Director,,2014,Retired,
"Magnolia Bankshares,Inc.","Director & Chairman & Chief Operating Officer,Director & Executive Vice President",Jolene J. Carroll,,,2015,,2453936
"Magnolia Bankshares,Inc.","Director & President,Director & Chief Executive Officer",John L. Jessup,,,2015,,2453936
"Magnolia Bankshares,Inc.","Director,Director",H.C. Ragan,,,2015,Retired,2453936
"Magnolia Bankshares,Inc.",Director & Chairman & President/CEO,Jolene J. Carroll,Director & President/CEO,,2018,,
"Magnolia Bankshares,Inc.",Director,John L. Jessup,Director,,2018,,
"Magnolia Bankshares,Inc.",Director,Clark M. Carroll,General Partner,"Clark M. Carroll,DMD P.C.",2018,Dentist,
"Magnolia Bankshares,Inc.",Director,R. Larry Southerland,Finance Director,"Middle Georgia Community Action Agency,Inc.",2018,CPA,
"Magnolia Bankshares,Inc.",Director,William J. Carroll,Doctor,Northwestern University Medicine,2018,Medical Doctor,
"Magnolia Bankshares,Inc.",Director,Callen A. Carroll,Associate Attorney,"James Bates Brannan & Groover,LLP",2018,Attorney,
"Magnolia Bankshares,Inc.",Director,John L. Jessup,Director & Bank of Eastman Division Regional President,,2018,,
"MAGNOLIA BANKSHARES,INC.",Director & Chairman,Jolene J. Carroll,Director & President/CEO,Bank of Eastman,2021,,
"MAGNOLIA BANKSHARES,INC.",Director,John L. Jessup,Director & Bank of Eastman Division Regional President,Bank of Eastman,2021,,
"MAGNOLIA BANKSHARES,INC.",Director,Clark M. Carroll,General Partner,"Clark M. Carroll,DMD P.C.",2021,Dentist,
"MAGNOLIA BANKSHARES,INC.",Director,R. Larry Southerland,Finance Director,"Middle Georgia Community Action Agency,Inc.",2021,CPA,
"MAGNOLIA BANKSHARES,INC.",Director,William J. Carroll,Doctor,Central Florida Retina & The Macular Degeneration Center,2021,Medical Doctor,
"MAGNOLIA BANKSHARES,INC.",Director,Callen A. Carroll,Associate Attorney,"Nelson,Mullins",Riley,& Scarborough,"LLP,2021"
"Magnolia Bankshares,Inc.",,,,,2022,,
"Magnolia Bankshares,Inc.",President/CEO,Jolene J. Carroll,,,2023,,
"Magnolia Bankshares,Inc.",Controller,Corey McCarthy,,,2023,,
Magnolia State Bank,"Director,President",Barbara Brown,Chairman,Magnolia State Bank,2016,Teacher (Retired),
Magnolia State Bank,"Director,Vice President","Robert L. Abney,III",Director,Magnolia State Bank,2016,Medical Doctor (Retired),
Magnolia State Bank,Secretary,Lillous A. Shoemaker,President & General Counsel,Magnolia State Bank,2016,Banker,
Magnolia State Bank,,Andrew V. Brown,Branch President,Magnolia State Bank,2016,Banker,
Magnolia State Bank,,Tom G. Brown,Security Officer,Magnolia State Bank,2016,Banker,
Magnolia State Bank,,Joseph Neely,Director,Magnolia State Bank,2016,Banker,
Magnolia State Bank,,Kristofer T. Mangum,CEO,Magnolia State Bank,2016,Banker,
The Magnolia State Corporation,"Director,President",Barbara Brown,Chairman,Magnolia State Bank,2017,Teacher (Retired),
The Magnolia State Corporation,"Director,Vice President","Robert L. Abney,III",Director,Magnolia State Bank,2017,Medical Doctor (Retired),
The Magnolia State Corporation,"Secretary,Treasurer",Lillous A. Shoemaker,President & General Counsel,Magnolia State Bank,2017,Banker,
The Magnolia State Corporation,,Andrew V. Brown,Branch President,Magnolia State Bank,2017,Banker,
The Magnolia State Corporation,,Tom G. Brown,Security Officer,Magnolia State Bank,2017,Banker,
The Magnolia State Corporation,,Joseph Neely,Director,Magnolia State Bank,2017,Banker,
The Magnolia State Corporation,,Kristofer T. Mangum,CEO,Magnolia State Bank,2017,Banker,
THE MAGNOLIA STATE CORPORATION,"Director,Chairman & President",Barbara Brown,Teacher,,2018,Retired,34434
THE MAGNOLIA STATE CORPORATION,"Director,Vice President","Robert L. Abney,III",Medical Doctor,,2018,Retired,34434
THE MAGNOLIA STATE CORPORATION,"Director,Secretary & Treasurer",Lillous A. Shoemaker,President & General Counsel,,2018,Banker,34434
THE MAGNOLIA STATE CORPORATION,Director,Andrew V. Brown,Banker,,2018,Banker,34434
THE MAGNOLIA STATE CORPORATION,Director,Tom G. Brown,Banker,Security Officer,,2018,Banker
THE MAGNOLIA STATE CORPORATION,Director,Joseph Neely,Banker,Director,,2018,Banker
THE MAGNOLIA STATE CORPORATION,Director,Kristofer T. Mangum,Banker,CEO,,2018,Banker
Magnolia State Corporation,"Director,Chairman",Barbara Brown,Teacher,,2019,Retired,34434
Magnolia State Corporation,"Director,Vice President","Robert L. Abney,III",Medical Doctor,,2019,Retired,34434
Magnolia State Corporation,"Director,Secretary & Treasurer",Lillous A. Shoemaker,Banker,,2019,,34434
Magnolia State Corporation,Director,Andrew V. Brown,Banker,,2019,,34434
Magnolia State Corporation,Director,Tom G. Brown,Banker,,2019,,34434
Magnolia State Corporation,Director,Joseph Neely,Banker,,2019,,34434
Magnolia State Corporation,Director,Kristofer T. Mangum,Banker,,2019,,34434
Magnolia State Corporation,Chairman & President,Barbara Brown,Teacher,Magnolia State Bank,2019,Retired,34434
Magnolia State Corporation,Director,"Robert L. Abney,III",Medical Doctor,Magnolia State Bank,2019,Retired,34434
Magnolia State Corporation,Secretary & Treasurer,Lillous A. Shoemaker,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,Director,Andrew V. Brown,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,Director,Tom G. Brown,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,Director,Joseph Neely,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,Director,Kristofer T. Mangum,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,,Barbara Brown,Teacher,Magnolia State Bank,2019,Retired,34434
Magnolia State Corporation,,"Robert L. Abney,III",Medical Doctor,Magnolia State Bank,2019,Retired,34434
Magnolia State Corporation,President & General Counsel,Lillous A. Shoemaker,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,,Andrew V. Brown,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,Security Officer,Tom G. Brown,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,,Joseph Neely,Banker,Magnolia State Bank,2019,,34434
Magnolia State Corporation,CEO,Kristofer T. Mangum,Banker,Magnolia State Bank,2019,,34434
Magnolia State Bank,"Director,Chairman",Barbara Brown,,,2020,Teacher (Retired),34434
Magnolia State Bank,"Director,Vice President","Robert L. Abney,III",Director,Magnolia State Bank,2020,Medical Doctor (Retired),34434
