Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
"FEB Bancshares,Inc.","Director,Vice President",Joe Stinson Slawson,,Slawson Manufacturing Co.,2021,Woodtreating,449430
"FEB Bancshares,Inc.","Director,President",William Edgar Slawson,,Slawson Manufacturing Co.,2021,Woodtreating,449430
"FEB Bancshares,Inc.","Director,Principal",William B. Stokes,,"Stokes & Stokes,PC",2021,Attorney,449430
"FEB Bancshares,Inc.","Director,Manager and Partner",Christopher Watkins,,"Point Logistics,LLC",2021,Managing Partner,449430
"FEB Bancshares,Inc.",President and CEO,Steve Smith,President and CEO,,2021,Bank CEO,449430
"FEB Bancshares,Inc",Director,Dennis Adam,President / CEO,Timberline Homes,2022,Mobile Home Dealership,
"FEB Bancshares,Inc",Director,"Guice Slawson,Jr.",Secretary,Slawson Manufacturing Co.,2022,Woodtreating,
"FEB Bancshares,Inc",Director,Joe Stinson Slawson,Vice President,Slawson Manufacturing Co.,2022,Woodtreating,
"FEB Bancshares,Inc",Director,William Edgar Slawson,President,Slawson Manufacturing Co.,2022,Woodtreating,
"FEB Bancshares,Inc",Director,William B. Stokes,Principal,"Stokes & Stokes,PC",2022,Attorney,
"FEB Bancshares,Inc",Director,Christopher Watkins,Manager,"Point Logistics,LLC",2022,Managing Partner,
"FEB Bancshares,Inc",President and CEO,Steve Smith,President and CEO,,2022,Bank CEO,
"Feliciana Bancshares,Inc.",Director & Chairman,Susan J. Bunch,,,2021,Retired,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Office Manager,Myles Law Firm,2021,Office Manager,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Trustee,Elois Bennett Johnson Irrevocable Trust for Daughters,2021,Office Manager,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Trustee,Elois Bennett Johnson Irrevocable Family Trust,2021,Office Manager,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Director,The Andrew and Matthew Myles Memorial Scholarships,2021,Office Manager,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Bluff Creek Redi-Mix,2021,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Fleniken's One-Stop-Inc,2021,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Fleniken's Sand & Gravel,Inc",2021,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Flen-Rock Company,LLC",2021,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Fleniken Farms,2021,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Feliciana Country,LLC",2021,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director & Chief Executive Officer,John Irwin Stewart,Member,"CSIC,LLC",2021,,
"Feliciana Bancshares,Inc.",Director & President,Jaye M. Bunch,Member,"MGA Financial,LLC",2021,,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"AMG,LLC",2021,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Wildcat Timberland,LLC",2021,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,B&S Farms,2021,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Wimberly Properties,LLC",2021,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Jelks Family Pharmacy,LLC",2021,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"AMKG,LLC",2021,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"Hurst Forestry Services,LLC",2021,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"H&H Tree,LLC",2021,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"Wildcat Timberland,LLC",2021,Forester,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Associate Partner,"Hannis T. Bourgeois,LLP",2021,Litigation and Valuation,
"Feliciana Bancshares,Inc.",,"Baton Rouge,LA USA",Member,"19 NINETEEN,LLC",2021,Consultant,
"Feliciana Bancshares,Inc.",Treasurer,Tracye L. Browning,,,2021,,
"Feliciana Bancshares,Inc.",,Matthew Knight,,,2021,,
"Feliciana Bancshares,Inc.",,Elois B. Johnson,,,2021,,
"Feliciana Bancshares,Inc.",Director,Susan J. Bunch,,,2014,,
"Feliciana Bancshares,Inc.","Director,Senior Vice President",Lyman L. Fleniken,Owner,Fleniken One Stop,2014,Convenience Store Operator,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Bluff Creek Redi-Mix,2014,Convenience Store Operator,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken One-Stop Inc,2014,Convenience Store Operator,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,"Fleniken's Sand & Gavel,Inc",2014,Convenience Store Operator,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Flen-Rock Company LLC,2014,Convenience Store Operator,
"Feliciana Bancshares,Inc.",Director,Ovis Herrod,,,2014,Retired,
"Feliciana Bancshares,Inc.","Director,Chairman of the Board",Elois B. Johnson,,,2014,,
"Feliciana Bancshares,Inc.",Treasurer & CFO,Russel P. Conger,,,2014,,
"Feliciana Bancshares,Inc.",Director & Secretary,Judy J. Myles,Office Manager,Myles Law Firm,2014,Manager Law Office,
"Feliciana Bancshares,Inc.",Director,"John M. Powell,Jr.",,Feliciana Escrow,2014,Retired,
"Feliciana Bancshares,Inc.",Director,"John M. Powell,Jr.",,"John Powell,LLC",2014,Retired,
"Feliciana Bancshares,Inc.","Director,President","& Chief Executive Officer,John Irwin Stewart",,CSIC LLC,2014,,
"Feliciana Bancshares,Inc.",,Jacki J. Andrews,Employee,,2014,Nurse,
"Feliciana Bancshares,Inc.",,The Paula Jaye Johnson,,,2014,,
"Feliciana Bancshares,Inc.",Director & Senior Vice President,Jaye M. Bunch,,,2016,,879439
"Feliciana Bancshares,Inc.",Director & Chairman of the Board,Susan J. Bunch,,,2016,Manager Law Office,879439
"Feliciana Bancshares,Inc.",Director & Secretary,Judy J. Myles,Office Manager,Myles Law Firm,2016,Manager Law Office,879439
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken One Stop,2016,Convenience Store Operator,879439
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Bluff Creek Redi-Mix,2016,Convenience Store Operator,879439
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken One-Stop Inc,2016,Convenience Store Operator,879439
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,"Fleniken's Sand & Gavel,Inc",2016,Convenience Store Operator,879439
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Flen-Rock Company LLC,2016,Convenience Store Operator,879439
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken Farms,2016,Convenience Store Operator,879439
"Feliciana Bancshares,Inc.",Director,"John M. Powell,Jr.",,Feliciana Escrow,2016,Retired,879439
"Feliciana Bancshares,Inc.",Director,"John M. Powell,Jr.",,"John Powell,LLC",2016,Retired,879439
"Feliciana Bancshares,Inc.","Director,President","& Chief Executive Officer,John Irwin Stewart",,CSIC LLC,2016,,879439
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Pharmacy Owner,"AMG,LLC",2016,Pharmacy Owner,879439
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Forester,"Hurst Forestry Services,LLC",2016,Forester,879439
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Forester,"H&H Tree,LLC",2016,Forester,879439
"Feliciana Bancshares,Inc.",,"Zachary,LA USA",,,2016,Retired,879439
"Feliciana Bancshares,Inc.",Treasurer & CFO,Tracye L. Browning,,,2016,,879439
"Feliciana Bancshares,Inc.",COO,Matthew Knight,,,2016,,879439
"Feliciana Bancshares,Inc.",,Jacki J. Andrews,Employee,,2016,Nurse,879439
"Feliciana Bancshares,Inc.",,The Paula Jaye Johnson S-Corp Trust,,,2016,,879439
"Feliciana Bancshares,Inc.",Director & Chairman of the Board,Susan J. Bunch,,,2017,Retired,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Office Manager,Myles Law Firm,2017,Manager Law Office,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Bluff Creek Redi-Mix,2017,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken's One-Stop-Inc,2017,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,"Fleniken's Sand & Gravel,Inc",2017,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Flen-Rock Company LLC,2017,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken Farms,2017,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director & Chief Executive Officer,John Irwin Stewart,,CSIC LLC,2017,,
"Feliciana Bancshares,Inc.",Director & President,Jaye M. Bunch,,,2017,,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Pharmacy Owner,"AMG,LLC",2017,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Forester,"Hurst Forestry Services,LLC",2017,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Forester,"H&H Tree,LLC",2017,Forester,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Manager,"Hannis T. Bourgeois,LLP",2017,"Manager,Public Accounting Firm",
"Feliciana Bancshares,Inc.",,Jacki J. Andrews,,,2017,Nurse,
"Feliciana Bancshares,Inc.",,The Paula Jaye Johnson S-Corp Trust,,,2017,,
"Feliciana Bancshares,Inc.",,Elois B. Johnson,,,2017,Retired,
"Feliciana Bancshares,Inc.",Treasurer & CFO,Tracye L. Browning,,,2017,,
"Feliciana Bancshares,Inc.",COO,Matthew Knight,,,2017,,
"Feliciana Bancshares,Inc.",CCO,Courtney Hardin,,,2017,,
"Feliciana Bancshares,Inc.",Director & Chairman of the Board,Susan J. Bunch,,,2018,Retired,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,,Myles Law Firm,2018,Manager Law Office,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Bluff Creek Redi-Mix,2018,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken's One-Stop Inc,2018,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,"Fleniken's Sand & Gravel,Inc",2018,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Flen-Rock Company LLC,2018,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner,Fleniken Farms,2018,Convenience Store Owner and Owner of Sand & Gravel Company,
"Feliciana Bancshares,Inc.",Director & Chief Executive Officer,John Irwin Stewart,,CSIC LLC,2018,,
"Feliciana Bancshares,Inc.",Director & President,Jaye M. Bunch,,,2018,,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Pharmacy Owner,"AMG,LLC",2018,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Forester,"Hurst Forestry Services,LLC",2018,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Forester,"H&H Tree,LLC",2018,Forester,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Manager,19 NINETEEN LLC,2018,"Manager,Public Accounting Firm",
"Feliciana Bancshares,Inc.",,Jacki J. Andrews,Nurse,,2018,Nurse,
"Feliciana Bancshares,Inc.",,Paula Jaye Johnson,Retired,,2018,Retired,
"Feliciana Bancshares,Inc.",,Elois B. Johnson,Retired,,2018,Retired,
"Feliciana Bancshares,Inc.",Treasurer & CFO,Tracye L. Browning,,,2018,,
"Feliciana Bancshares,Inc.",COO,Matthew Knight,,,2018,,
"Feliciana Bancshares,Inc.",Director & Chairman,Susan J. Bunch,,,2019,Retired,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Office Manager,Myles Law Firm,2019,Office Manager,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Office Manager,Elois Bennett Johnson Irrevocable Trust for Daughters,2019,Office Manager,
"Feliciana Bancshares,Inc.",Director,Judy J. Myles,Office Manager,Elois Bennett Johnson Irrevocable Family Trust,2019,Office Manager,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Bluff Creek Redi-Mix,2019,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Fleniken's One-Stop-Inc,2019,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Fleniken's Sand & Gravel,Inc",2019,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Flen-Rock Company,LLC",2019,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Fleniken Farms,2019,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Feliciana Country,LLC",2019,Sand & Gravel,
"Feliciana Bancshares,Inc.",Director & Chief Executive Officer,John Irwin Stewart,Member,"CSIC,LLC",2019,,
"Feliciana Bancshares,Inc.",Director & President,Jaye M. Bunch,,,2019,,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"AMG,LLC",2019,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Wildcat Timberland,LLC",2019,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"Hurst Forestry Services,LLC",2019,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"H&H Tree,LLC",2019,Forester,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Manager,"Hannis T. Bourgeois,LLP",2019,Litigation and Valuation Consultant,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Member,"19 NINETEEN,LLC",2019,Litigation and Valuation Consultant,
"Feliciana Bancshares,Inc.",,Jacki J. Andrews,,,2019,Nurse,
"Feliciana Bancshares,Inc.",,Paula Jaye Johnson,,,2019,Retired,
"Feliciana Bancshares,Inc.",,Elois B. Johnson,,,2019,Retired,
"Feliciana Bancshares,Inc.",Treasurer,Tracye L. Browning,,,2019,,
"Feliciana Bancshares,Inc.",,Matthew Knight,,,2019,,
"Feliciana Bancshares,Inc.",,Sandra Newman,,,2019,,
"Feliciana Bancshares,Inc.",Director & Chairman,Susan J. Bunch,,"J&H Hardwood Lumber Co,LLC",2023,Retired,
"Feliciana Bancshares,Inc.",Director & Treasurer,Judy J. Myles,Trustee,"J&H Hardwood Lumber Co,LLC",2023,Retired,
"Feliciana Bancshares,Inc.",Director & Treasurer,Judy J. Myles,Trustee,The Andrew and Matthew Myles Memorial Scholarships,2023,Retired,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Bluff Creek Redi-Mix,2023,Sand & Gravel Production,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Fleniken's One-Stop-Inc,2023,Sand & Gravel Production,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Fleniken's Sand & Gravel,Inc",2023,Sand & Gravel Production,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Flen-Rock Company,LLC",2023,Sand & Gravel Production,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,Fleniken Farms,2023,Sand & Gravel Production,
"Feliciana Bancshares,Inc.",Director,Lyman L. Fleniken,Owner/President,"Feliciana Country,LLC",2023,Sand & Gravel Production,
"Feliciana Bancshares,Inc.",Director & Chief Executive Officer,John Irwin Stewart,Member,"CSIC,LLC",2023,,
"Feliciana Bancshares,Inc.",Director & President,Jaye M. Bunch,Member,"MGA Financial,LLC",2023,,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"AMG,LLC",2023,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Wildcat Timberland,LLC",2023,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,B&S Farms,2023,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Wimberly Properties,LLC",2023,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"Jelks Family Pharmacy,LLC",2023,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Bradley S. Gayle,Member,"AMKG,LLC",2023,Pharmacy Owner,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"Hurst Forestry Services,LLC",2023,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"H&H Tree,LLC",2023,Forester,
"Feliciana Bancshares,Inc.",Director,Mark R. Hurst,Member,"Wildcat Timberland,LLC",2023,Forester,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Associate Partner,"Hannis T. Bourgeois,LLP",2023,Litigation and Valuation Consultant,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Member,"19 NINETEEN,LLC",2023,Litigation and Valuation Consultant,
"Feliciana Bancshares,Inc.",Director & Secretary,Jill Kindler,Member,Jill K Kindler LLC,2023,Litigation and Valuation Consultant,
"Feliciana Bancshares,Inc.",,Jacki Johnson Andrews,,,2023,,
"Feliciana Bancshares,Inc.",,Paula Jaye Johnson,,,2023,,
"Feliciana Bancshares,Inc.",Chief Financial Officer,Courtney A. LaBorde,,,2023,,
"Feliciana Bancshares,Inc.",Chief Operations Officer,Holly Miller,,,2023,,
Fidelity Southern Corporation,Director,David R. Backer,Executive Director,FReserve Officers Association of America,2015,(Ret) Military,
Fidelity Southern Corporation,Director,David R. Backer,Vice Charman,USO of Georgia,2015,(Ret) Military,
Fidelity Southern Corporation,Director,David R. Backer,Executive Director,Georgia Military Affairs Coordinating Committee,2015,(Ret) Military,
Fidelity Southern Corporation,Director,David R. Backer,Liason,Governor's Office of Workforce Development,2015,(Ret) Military,
Fidelity Southern Corporation,Director,David R. Backer,President,Bravo Victor Fund,2015,(Ret) Military,
Fidelity Southern Corporation,Director,David R. Backer,State Chairman,Georgia Employer Support of the Guard and Reserve,2015,(Ret) Military,
Fidelity Southern Corporation,CFO,Stephen H. Brolly,Treasurer,Miiton -igh School Orchestra Booster Club,2015,,
Fidelity Southern Corporation,Director,Stephen H. Brolly,Treasurer,Miiton -igh School Orchestra Booster Club,2015,,
Fidelity Southern Corporation,Vice President,David Buchanan,,,2015,,
Fidelity Southern Corporation,Director,Wm. Millard Choate,President,Atantle Construction,2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,President,Choate Construction Co,2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"MSC Ventures,LLLP",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Newcaste Properties,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Newcastle Properties Canton,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Newcastle Senior Living Marietta,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"NC Mulberry Two Apartments,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Structured Properties,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Huntsville Alabema Apartments,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"JM Investors,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Choate Construction Services,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Choate Construction Group,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"SEK Investments,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Mulberry Apartments,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"Raleigh Apartments,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,PEF Assisted Living Hamilton Mil LLC,2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,PEF Assisted Living Johns Creek LLC,2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"PEF Sanctuary Land,LLC",2015,Construction,
Fidelity Southern Corporation,Director,Wm. Millard Choate,Managing Member,"PEF Capital Partnere Raleigh,LLC",2015,Construction,
Fidelity Southern Corporation,Director,"Donald A. Harp,Jr",Adjunct Professor,"Candler School of Theology,Emory University",2015,Minister,
Fidelity Southern Corporation,Director,"Donald A. Harp,Jr",Minister Emeritus,Peachtree Road United Methodist Church,2015,Minister,
Fidelity Southern Corporation,Director,"Donald A. Harp,Jr",Trustee,Young Hamis College,2015,Minister,
Fidelity Southern Corporation,Director,"Donald A. Harp,Jr",Board of Advison,YMCA of Georgia,2015,Minister,
Fidelity Southern Corporation,Director,"Donald A. Harp,Jr",Board of Advisors,Winship Cancer Center,2015,Minister,
Fidelity Southern Corporation,Director,Kevin S. King,Sole Propnelor,Kevin King Law Office,2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Director/VP,"Innovative Solutions for Dieadvantaged & Disability,Ind",2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Director,High Point Cric Association,2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Director,"Sandy Springs Hospitality and Tourism,Inc",2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Director,Omega Aiphe Chapter House Corporation of Pi Lambda Phi. Inc,2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Managing Member,"The Laurens Firm,LLC",2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Trustee,The Robert Turley Revocable Trust,2015,Law,
Fidelity Southern Corporation,Director,Kevin S. King,Trustee,The Virgnia Miner Carter Trust,2015,Law,
Fidelity Southern Corporation,Director,"William C. Lankford,Jr",Member,"Moore Stopkoms Tiller,LLC",2015,Accounting,
Fidelity Southern Corporation,Director,"William C. Lankford,Jr",Member,"Lankford Manor,LLC",2015,Accounting,
Fidelity Southern Corporation,Director,"William C. Lankford,Jr",Member,"Gun Range Investors,LLIC",2015,Accounting,
Fidelity Southern Corporation,Director,"William C. Lankford,Jr",Trustee,The QTIP Trust,2015,Accounting,
Fidelity Southern Corporation,Director,"William C. Lankford,Jr",Trustee,Aaron Thai recoveble Trust Dated 5/15/1967,2015,Accounting,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Chairman,Tanity Apex,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Director,"Interface,Inc.",2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Director,"American Software,Inc.",2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Beant of Governors,Fionda State University College of Business,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Board of Advisors,Michael C. Carlos Museum,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Board of Advisors,Stats Botanical Garcion of GA,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Board of Advisom,Vanderbilt Law National Council,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Board Member,Atlanta USO,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Director,Buckhead Coalbon,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Director,Attante Opera,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Advisory Board Member,Shepherd Center,2015,,
Fidelity Southern Corporation,Chairman & CEO,"James B. Miller,Jr.",Lifetime Honorary Board Member,Frizer Center,2015,,
Fidelity Southern Corporation,Director & President,"H Pamer Proctor,Jr.",Director,"Brown and Brown,Inc",2015,,
Fidelity Southern Corporation,Director & President,"H Pamer Proctor,Jr.",Advisory Board,Alled Financial,2015,,
Fidelity Southern Corporation,Director & President,"H Pamer Proctor,Jr.",Managing Partner,"Brovard Holdings,LLC",2015,,
Fidelity Southern Corporation,Director & President,"H Pamer Proctor,Jr.",Managing Partner,Rushing Brook Properties,2015,,
Fidelity Southern Corporation,Director,W Clyde Shepherd,President,Toco Development inc,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Controling Manager,WCS Investment Partnership LLLP,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Owner,"Lost River Association,LLC",2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Member,Eastpark 76 LLC,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,President,Toco Hill inc,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,President,"Worthwood,Ine",2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,Lost River Partners Tenancy-in Common,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,COM Propenies,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,President,"Plant improvement Co,inc",2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,Clytael Tenancy-in-Common,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Vice President,Shepherd Construction Company,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Purtrier,Jasper Tenancy-in-Common,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Managing Mamber,"Lost River Partners,LLC",2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,"Vinings Walk,LLC",2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,Briardiff Properties,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,Granite Guarry Properties,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,Breckenridge Tenants in Common,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,"Rock Mil 400,LP",2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Partner,RTIC 2011,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Trustee,Toco Hill Retirement Trust,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,W Clyde Shepherd,Trustee,The RSS Family Trust,2015,Construction & Real Estate,
Fidelity Southern Corporation,Director,"Rankin M. Smith,Jr",Owner and Manager,Seminole Planation,2015,Partstion Owner,
