Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
Capital Bank Financial Corp.,Director,Martha M. Bachman,Financial Consultant,Trustee - Laughlin Health Care Foundation,n/a
Capital Bank Financial Corp.,Director,"Oscar A. Keller,III""""","CEO,Earthtec of NC""","Inc."",Earthtec Of NC",Inc.; Chairman of the Sanford Lee County Regional Airport Authority; VP of Lee County Economic Development Corp.; Member-Manager of Amos Properties
Capital Bank Financial Corp.,Director,"William G. Ward,Sr.""""",Physician,"Administrative Committee,Incentive MicroAngel Fund-IMAF Triad. President""","Innovative Cognition LLC. Chief of Musculoskeletal Service Line for Novant Health and Lead Physician for Novant Health Orthopedics and Sports Medicine."",2014"""
Capital Bank Financial Corp.,N/A,All executive officers and directors as a group,N/A,N/A,2014
Capital Bank Financial Corp.,n/a,"Crestview Partners II,GP""","L.P."",None""","Cumulus Media Inc.; CWGS Enterprises,LLC; NEP Group""",Inc.; SES Holdings
Capital Bank Financial Corp.,"Chairman,Chief Executive Officer""","Director"",R. Eugene Taylor""","Chairman,President""",Chief Executive Officer,"Capital Bank Corporation"",Director"
Capital Bank Financial Corp.,"Executive Vice President,Chief Financial Officer""""",Christopher G. Marshall,"Director,Exec. Vice President""",Chief Financial Officer,"Capital Bank Corporation"",n/a"""
Capital Bank Financial Corp.,"Executive Vice President,Chief Credit Officer""""",R. Bruce Singletary,"Director,Executive Vice President""",Chief Credit Officer,"Capital Bank Corporation"",n/a"""
Capital Bank Financial Corp.,"Executive Vice President,Chief of Strategic Planning and Investment Relations""""",Kenneth A. Posner,"Director,Executive Vice President""",Chief of Strategic Planning and Investment Relations,"Capital Bank Corporation"",Managing Member of Table Rock Management LLC and President of Shawangunk Adventures"
Capital Bank Financial Corp.,"Executive Vice President,General Counsel & Corporate Secretary""""",Vincent M. Lichtenberger,"Executive Vice President,General Counsel & Corporate Secretary""","Capital Bank Corporation"",n/a""",2015
Capital Bank Financial Corp.,Sr. Vice President,Maria Justo,"Executive Vice President,Enterprise Risk Executive""","Capital Bank Corporation"",n/a""",2015
Capital Bank Financial Corp.,n/a,Kenneth Kavanagh,Executive Vice President,"Consumer Banking and Private Wealth Management Executive,Capital Bank Corporation""""",2015
Capital Bank Financial Corp.,Investment Advisor,Richard M. DeMartini,Director,"Officer of Crestview Advisors,LLC; Crestview""","L.L.C.; Elm Rock Partners LLC."",2015"""
Capital Bank Financial Corp.,n/a,Peter N. Foss,Director,"Director,First Tee of Charlotte""""",2015
Capital Bank Financial Corp.,Residential Developer and Homebuilder,William A. Hodges,Director,"Manager,LKW Properties LLC""""",2015
Capital Bank Financial Corp.,Private Equity Investor,Marc D. Oken,Director,"Managing Partner- Falfurrias Capital Partners,LP; Falfurrias Capital Partners II and Falfurrias Management Partners""","LLC."",2015"""
Capital Bank Financial Corp.,Financial Consultant,Martha M. Bachman,Director,"Secretary / Treasurer,Wheels Real Estate""","LLC"",2015"""
Capital Bank Financial Corp.,"CEO,Earthtec of NC""","Inc."",Oscar A. Keller","III"",Director""","CEO,Earthtec Of NC""","Inc."",2015"""
Capital Bank Financial Corp.,Physician,"William G. Ward,Sr.""""",Director,"Administrative Committee,Incentive MicroAngel Fund-IMAF Triad.""""",2015
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman of the Board""""",2 S Partnership
"Capital City Bank Group,Inc.""""",n/a,Estate of Robert H. Smith,n/a,n/a,2015
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""","Director,President""""",Anna T. Barron Trust,2015
"Capital City Bank Group,Inc.""""",Director,Frederick Carroll III,President,"Carroll and Company,Certified Public Accountants""""",2015
"Capital City Bank Group,Inc.""""",Director,"Cader B. Cox,III""""",Chairman/Director,"Riverview Plantation,Inc.""""",2015
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,J. Kimbrough Davis,Executive Vice President Chief Financial Officer,n/a,2015
"Capital City Bank Group,Inc.""""",Director,J. Everitt Drew,President,"Georgetown Properties,Inc.""""",2015
"Capital City Bank Group,Inc.""""",Vice President,John K. Humphress,Partner,"Wadsworth,Humphress & Hollar""","P.A."",2015"""
"Capital City Bank Group,Inc.""""",Director,Henry Lewis III,n/a,Smith Interests General Partnership,2015
"Capital City Bank Group,Inc.""""",Director,Allan Bense,President/CEO,"Bense Enterprises,Inc.""""",2015
"Capital City Bank Group,Inc.""""",Executive Vice President,Beth Corum,Executive Vice President,"1118,LLC""""",2015
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Brand Officer,Brooke Hallock,Executive Vice President Chief Brand Officer,n/a,2015
"Capital City Bank Group,Inc.""""","President,Capital City Banc Investments""",President Capital City Trust Company,"both are wholly owned subisidiaries"",William L. Moor","Jr."",n/a""","Moor Family Partnership,LLP"""""
"Capital City Bank Group,Inc.""""",Executive Vice President,Edward G. Canup,Executive Vice President,"Adiron,LLC""""",2015
"Capital City Bank Group,Inc.""""",Executive Vice President,Dale A. Thompson,Executive Vice President,n/a,2015
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman of the Board""""",2 S Partnership
"Capital City Bank Group,Inc.""""",n/a,Estate of Robert H. Smith,n/a,n/a,2016
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A","Barron"",n/a""",Elizabeth D. Barron,2016
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,J. Kimbrough Davis,Executive Vice President Chief Financial Officer,n/a,2016
"Capital City Bank Group,Inc.""""",Director,Frederick Carro || III,President,"Carroll & Company,СРА""""",2016
"Capital City Bank Group,Inc.""""",Director,"Cader B. Cox,III""""",Chairman/Director,"Riverview Plantation,Inc.""""",2016
"Capital City Bank Group,Inc.""""",Director,J. Everitt Drew,President,"Georgetown Properties,Inc.""""",2016
"Capital City Bank Group,Inc.""""",Director,John K. Humphress,Vice President,"Wadsworth Humphress & Hollar,P.A.""""",2016
"Capital City Bank Group,Inc.""""",Director,Lina Knox,Community Volunteer,n/a,2016
"Capital City Bank Group,Inc.""""",Director,Henry Lewis III,Interim Provost and VP for Academic Affairs,n/a,n/a
"Capital City Bank Group,Inc.""""",Director,Allan Bense,"President,CEO""""",Bense Enterprises Inc.,2016
"Capital City Bank Group,Inc.""""",Director,John Sample,Senior Vice President/CFO,Atlantic American Corporation,2016
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""",Partner,2 S Partnership
"Capital City Bank Group,Inc.""""",n/a,Estate of Robert H. Smith,Trustee,Elizabeth D. Barron,2017
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""",Trustee,Elizabeth D. Barron,2017
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,I. Kimbrough Davis,Trustee,CCBG 401K Retirement Plan & Defined Benefit Pension Plan,2017
"Capital City Bank Group,Inc.""""",Director,"Cader B. Cox,III""""",Chairman/Director,"Riverview Plantation,Inc.""""",2017
"Capital City Bank Group,Inc.""""",Director,J. Everitt Drew,President,"Georgetown Properties,Inc.""""",2017
"Capital City Bank Group,Inc.""""",Vice President,John K. Humphress,Partner,"Wadsworth,Humphress & Hollar""","P.A."",2017"""
"Capital City Bank Group,Inc.""""",President,Henry Lewis III,President,"Tuskegee Homes,LLC""""",2017
"Capital City Bank Group,Inc.""""",Director,Allan Bense,President/CEO,"Bense Enterprises,Inc.""""",2017
"Capital City Bank Group,Inc.""""",Director,John Sample,Director,1st Franklin Financial Corporation,2017
"Capital City Bank Group,Inc.""""",n/a,"Stanley Connally,Jr.""""",Chairman/President/CEO,Gulf Power Company,2017
"Capital City Bank Group,Inc.""""",Director,Eric Grant,President,Municipal Code Corporation,2017
"Capital City Bank Group,Inc.""""",Director,Laura Johnson,President,"Cotton Colors Express,LLC.""""",2017
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman of the Board""""",Smith Interests General Partnership
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""",n/a,CCBG 401K Retirement Plan & Defined Benefit Pension Plan,2019
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,J. Kimbrough Davis,n/a,CCBG 401K Retirement Plan & Defined Benefit Pension Plan,2019
"Capital City Bank Group,Inc.""""",Director,Frederick Carroll III,Partner,"Lane Smith & Frederick Carroll,III""""",2019
"Capital City Bank Group,Inc.""""",Director,"Cader B. Cox,III""""",Chairman/Director,"Riverview Plantation,Inc.""""",2019
"Capital City Bank Group,Inc.""""",President,J. Everitt Drew,President,"SouthGroup Equities,Inc""""",2019
"Capital City Bank Group,Inc.""""",Director,Allan Bense,"President,CEO""""",Bense Enterprises Inc.,2019
"Capital City Bank Group,Inc.""""",Director,John Sample,Director,1st Franklin Financial Corporation,2019
"Capital City Bank Group,Inc.""""",Director,"Stanley Connally,Jr.""""",Director,"Electric Power Research Institute,Inc.""""",2019
"Capital City Bank Group,Inc.""""",President,Eric Grant,President,Municipal Code Corporation,2019
"Capital City Bank Group,Inc.""""",President,Laura Johnson,President,"Cotton Colors Express,LLC.""""",2019
"Capital City Bank Group,Inc.""""",Chancellor,Marshall Criser III,Chancellor,State University System of Florida/Florida Board of Governors,2019
"Capital City Bank Group,Inc.""""",Director,Robert Antoine,Retired Partner,Deloitte & Touche,2019
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman""""",Smith Interests General Partnership
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""","Director,President""""",First National Bankers Bank,2020
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,J. Kimbrough Davis,Executive Vice President Chief Financial Officer,n/a,2020
"Capital City Bank Group,Inc.""""",Director,Frederick Carroll III,Partner,"Lane Smith & Frederick Carroll,ill""""",2020
"Capital City Bank Group,Inc.""""",Director,"Cader B. Cox,III""""",Chairman/Director,"Riverview Plantation,Inc.""""",2020
"Capital City Bank Group,Inc.""""",Director,J. Everitt Drew,President,"Georgetown Properties,Inc.""""",2020
"Capital City Bank Group,Inc.""""",Director,Allan Bense,Chairman/President/CEO,Bense Enterprises Inc.,2020
"Capital City Bank Group,Inc.""""",Director,John Sample,Director,1st Franklin Financial Corporation,2020
"Capital City Bank Group,Inc.""""",Director,"Stanley Connally,Jr.""""",Director,"Electric Power Research Institute,Inc.""""",2020
"Capital City Bank Group,Inc.""""",Director,Eric Grant,President,Municipal Code Corporation,2020
"Capital City Bank Group,Inc.""""",Director,Laura Johnson,President,"Coton Colors Company,LLC""""",2020
"Capital City Bank Group,Inc.""""",Director,Marshall Criser III,Chancellor,State University System of Florida/Florida Board of Governors,2020
"Capital City Bank Group,Inc.""""",Director,Robert Antoine,Retired Partner,Deloitte & Touche,2020
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman of the Board""""",Capital City Bank
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,J. Kimbrough Davis,Executive Vice President Chief Financial Officer,Capital City Bank,2021
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""","Director,President""""",Capital City Bank,2021
"Capital City Bank Group,Inc.""""",Director,"Cader B. Cox,III""""",Chairman/Director,"Riverview Plantation,Inc.""""",2021
"Capital City Bank Group,Inc.""""",Director,J. Everitt Drew,President,"Georgetown Properties,Inc.""""",2021
"Capital City Bank Group,Inc.""""",Director,Allan Bense,Chairman/President/CEO,"Bense Enterprises,Inc.""""",2021
"Capital City Bank Group,Inc.""""",Director,John Sample,Director,1st Franklin Financial Corporation,2021
"Capital City Bank Group,Inc.""""",Director,"Stanley Connally,Jr.""""",EVP - Operations,"Southern Company,Inc.""""",2021
"Capital City Bank Group,Inc.""""",Director,Eric Grant,President,Civic Plus,2021
"Capital City Bank Group,Inc.""""",Director,Laura Johnson,President,"Coton Colors Company,LLC""""",2021
"Capital City Bank Group,Inc.""""",Director,Marshall Criser III,Chancellor,State University System of Florida/Florida Board of Governors,2021
"Capital City Bank Group,Inc.""""",Director,Robert Antoine,Retired Partner,Deloitte & Touche,2021
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman of the Board""""",Capital City Bank
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,J. Kimbrough Davis,Executive Vice President,Capital City Bank,2022
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""","Director,President""""",Capital City Bank,2022
"Capital City Bank Group,Inc.""""",President,J. Everitt Drew,President/Director,"SouthGroup Equities,Inc""""",2022
"Capital City Bank Group,Inc.""""",Director,John Sample,Director,1st Franklin Financial Corporation,2022
"Capital City Bank Group,Inc.""""",Director,"Stanley Connally,Jr.""""",EVP - Operations,"Southern Company,Inc.""""",2022
"Capital City Bank Group,Inc.""""",Director,Eric Grant,Vice President,Municipal Code Corporation,2022
"Capital City Bank Group,Inc.""""",Director,Laura Johnson,President,"Coton Colors Company,LLC""""",2022
"Capital City Bank Group,Inc.""""",Director,Marshall Criser III,President,Piedmont University,2022
"Capital City Bank Group,Inc.""""",Director,Robert Antoine,Managing Member/President,"Glades Townhomes at Chair 9,LLC""""",2022
"Capital City Bank Group,Inc.""""",Retired Partner,William Butler,n/a,Deloitte & Touche,2022
"Capital City Bank Group,Inc.""""","Director,Chairman of the Board""",President,"Chief Executive Officer"",William G. Smith Jr.""","Director,Chairman of the Board""""",Smith Interests General Partnership
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Financial Officer,Jeptha E. Larkin,Executive Vice President Chief Financial Officer,n/a,2023
"Capital City Bank Group,Inc.""""","Director,Executive Officer""","Treasurer"",Thomas A. Barron""",Trustee,Ellen Metler Moose Head Ranch Trust,2023
"Capital City Bank Group,Inc.""""",Director,John Sample,Director,1st Franklin Financial Corporation,2023
"Capital City Bank Group,Inc.""""",Director,"Stanley Connally,Jr.""""",EVP-Operations,"Southern Company,Inc.""""",2023
"Capital City Bank Group,Inc.""""",President,Eric Grant,Director,Civic Plus,2023
"Capital City Bank Group,Inc.""""",President,Laura Johnson,President,"Coton Colors Company,LLC""""",2023
"Capital City Bank Group,Inc.""""",President,Marshall Criser III,President,Piedmont University,2023
"Capital City Bank Group,Inc.""""",Director,Robert Antoine,Retired Partner,Deloitte & Touche,2023
"Capital City Bank Group,Inc.""""",Director,William Butler,Managing Member/President,Real Estate Insync. LLC,2023
"Capital City Bank Group,Inc.""""",Director,Kimberly Crowell,Principal,Kalo Companies,2023
"Capital City Bank Group,Inc.""""",Director,Ash Williams,"Vice Chairman,Asset Management""","Managing Director"",JP Morgan Chase""",2023
"Capital City Bank Group,Inc.""""",Director,Bonnie Davenport,President/Founding Principal,"BKJ,Inc.""""",2023
"Capital City Bank Group,Inc.""""",Executive Vice President Chief Operating Officer,Beth Corum,Executive Vice President Chief Operating Officer,Tallahassee Memorial Healthcare,2023
"CapStar Financial Holdings,Inc""""",n/a,"Corsair III Financial Services Capital Partners,L.P""""",n/a,n/a,2016
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,Thomas Flynn,Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",President,Claire W. Tucker,Vice Chair of the Board,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,Julie D. Frist,n/a,n/a,2016
"CapStar Financial Holdings,Inc""""",Chairman of the Board,Dennis C. Bottorff,Chairman of the Board,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,President,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Chief Financial Officer,Robert B. Anderson,Chief Financial Officer,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,Dale W. Polley,Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",Director,Richard E. Thornburgh,Director,CapStar Bank,2016
"CapStar Financial Holdings,Inc""""",n/a,Corsair Capital LLC,n/a,n/a,2017
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Vice Chair of the Board,Julie D. Frist,Vice Chair of the Board,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Chairman of the Board,Dennis C. Bottorff,Chairman of the Board,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""","President,Chief Executive Officer""""",Claire W. Tucker,n/a,n/a,2017
"CapStar Financial Holdings,Inc""""",Director,Thomas Flynn,Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",n/a,Robert B. Anderson,Chief Financial Officer Chief Adminstrative Officer,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Director,Dandridge W. Hogan,n/a,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Vice Chair of the Board,Dale W. Polley,Vice Chair of the Board,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",Director,Richard E. Thornburgh,Director,CapStar Bank,2017
"CapStar Financial Holdings,Inc""""",n/a,Christopher G. Tietz,Chief Credit Officer,n/a,2017
CapStar Bank,n/a,Corsair Capital LLC,n/a,n/a,2018
CapStar Bank,Director,Toby S. Wilt,President,TSW Investments,2018
CapStar Bank,Director,Toby S. Wilt,Founding President,The Golf Club of Tennessee,2018
CapStar Bank,Director,"James S. Turner,Jr.""""",Director,Marketstreet Equities Company,2018
CapStar Bank,Director,Julie D. Frist,Vice Chair of the Board,n/a,2018
CapStar Bank,Chairman of the Board,Dennis C. Bottorff,Chairman of the Board,Council Capital Management,2018
CapStar Bank,Director,L. Earl Bentz,President,Triton Boats,2018
CapStar Bank,President,Claire W. Tucker,Chief Executive Officer and Interim President,n/a,2018
CapStar Bank,Director,Thomas Flynn,Director,"Flynn Enterprises,LLC""""",2018
CapStar Bank,Director,"Louis A. Green,III""""",General Partner,Green & Little,2018
CapStar Bank,Director,Robert B. Anderson,n/a,"Haury & Smith Contractors,Inc.""""",2018
CapStar Bank,Director,Stephen B. Smith,Chairman,n/a,2018
CapStar Bank,Director,Dale W. Polley,Vice Chair of the Board,"Healthstream,Inc.""""",2018
CapStar Bank,Director,Richard E. Thornburgh,Director,S&P Global Inc.,2018
CapStar Bank,n/a,Christopher G. Tietz,Chief Credit Officer,n/a,2018
CapStar Bank,Director,Jeffrey L. Cunningham,n/a,n/a,2018
CapStar Bank,Director,Myra NanDora Jenne,Partner,The Jenne Law Firm,2018
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Director,TSW Investments,2019
"CapStar Financial Holdings,Inc""""",Director,Jeffrey L. Cunningham,Director,n/a,2019
"CapStar Financial Holdings,Inc""""",Chairman of the Board,Dennis C. Bottorff,Chairman of the Board,Council Capital Management,2019
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director,Marketstreet Equities Company,2019
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,Director,Triton Boats,2019
"CapStar Financial Holdings,Inc""""",Vice Chair of the Board,Julie D. Frist,Vice Chair of the Board,n/a,2019
"CapStar Financial Holdings,Inc""""",Director,Thomas Flynn,Director,"Flynn Enterprises,LLC""""",2019
"CapStar Financial Holdings,Inc""""",Chief Financial Officer,Robert B. Anderson,Chief Adminstrative Officer,n/a,2019
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director,Green & Little,2019
"CapStar Financial Holdings,Inc""""",Director; President and Chief Executive Officer,Timothy K. Schools,Director; President and Chief Executive Officer,n/a,2019
"CapStar Financial Holdings,Inc""""",Director,Myra NanDora Jenne,Director,The Jenne Law Firm,2019
"CapStar Financial Holdings,Inc""""",Director,Christopher G. Tietz,Chief Credit Officer,n/a,2019
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Chairman,"Haury & Smith Contractors,Inc.""""",2019
"CapStar Financial Holdings,Inc""""",Vice Chair of the Board,Dale W. Polley,Director,"Healthstream,Inc.""""",2019
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Vice Chair of the Board,TSW Investments,2020
"CapStar Financial Holdings,Inc""""",Director,Jeffrey L. Cunningham,Director-,n/a,2020
"CapStar Financial Holdings,Inc""""",Chairman of the Board,Dennis C. Bottorff,Chairman of the Board-,Council Capital Management,2020
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director-,Marketstreet Equities Company,2020
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,Director-,Triton Boats,2020
"CapStar Financial Holdings,Inc""""",Director,Thomas Flynn,Director-,"Flynn Enterprises,LLC""""",2020
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director-,Green & Little,2020
"CapStar Financial Holdings,Inc""""",Director,Myra Nan Dora Jenne,Director - CapStar Bank,The Jenne Law Firm,2020
"CapStar Financial Holdings,Inc""""",n/a,Christopher G. Tietz,Chief Credit Officer - CapStar Bank,n/a,2020
"CapStar Financial Holdings,Inc""""",Director; President and Chief Executive Officer,Timothy K. Schools,Director; President and Chief Executive Officer - CapStar Bank,n/a,2020
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Director-,"Haury & Smith Contractors,Inc.""""",2020
"CapStar Financial Holdings,Inc""""",Vice Chair of the Board,Dale W. Polley,Vice Chair of the Board-,n/a,2020
"CapStar Financial Holdings,Inc""""",n/a,Denis J. Duncan,Chief Financial Officer - CapStar Bank,n/a,2020
"CapStar Financial Holdings,Inc""""",n/a,Steven E. Groom,Chief Risk Officer - CapStar Bank,n/a,2020
"CapStar Financial Holdings,Inc""""",n/a,John A. Davis,Chief Operations Officer - CapStar Bank,n/a,2020
"CapStar Financial Holdings,Inc""""",Director,Sam B. DeVane,Director -,n/a,2020
"CapStar Financial Holdings,Inc""""",Director,Valora S. Gurganious,Director -,"Doctors Management,LLC""""",2020
"CapStar Financial Holdings,Inc""""",Director,Joelle J. Phillips,Director -,AT&T Tennessee,2020
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Director,TSW Investments,2021
"CapStar Financial Holdings,Inc""""",Chairman of the Board,Dennis C. Bottorff,Chairman of the Board,Council Capital Management,2021
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director,Marketstreet Equities Company,2021
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,Director,Caymas Boats,2021
"CapStar Financial Holdings,Inc""""",Director,Thomas Flynn,Director,"Flynn Enterprises,LLC""""",2021
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director,Green & Little,2021
"CapStar Financial Holdings,Inc""""",Director,Myra Nan Dora Jenne,Director,The Jenne Law Firm,2021
"CapStar Financial Holdings,Inc""""",n/a,Christopher G. Tietz,Chief Credit Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",Director; President and Chief Executive Officer,Timothy K. Schools,Director; President and Chief Executive Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Director,"Haury & Smith Contractors,Inc.""""",2021
"CapStar Financial Holdings,Inc""""",n/a,Denis J. Duncan,Chief Financial Offier,n/a,2021
"CapStar Financial Holdings,Inc""""",n/a,John A. Davis,Chief Financial Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",n/a,Sam B. DeVane,Chief Operations and Technology Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",Director,Valora S. Gurganious,Director,"Doctors Management,LLC""""",2021
"CapStar Financial Holdings,Inc""""",Director,Joelle J. Phillips,Director,AT&T Tennessee,2021
"CapStar Financial Holdings,Inc""""",n/a,Michael J. Fowler,Chief Risk Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",n/a,Kevin L. Lambert,Chief Credit Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",n/a,Jennie O'Bryan,Chief Administrative Officer,n/a,2021
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Director,Confidential Information,2022
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director,Confidential Information,2022
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,Director,Confidential Information,2022
"CapStar Financial Holdings,Inc""""",Director,Thomas Flynn,Director,"Flynn Enterprises,LLC""""",2022
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director,Green & Little,2022
"CapStar Financial Holdings,Inc""""",Director,Myra Nan Dora Jenne,Director - CapStar Bank,Confidential Information,2022
"CapStar Financial Holdings,Inc""""",n/a,Christopher G. Tietz,Chief Credit Officer - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",Director; President and Chief Executive Officer,Timothy K. Schools,Director; President and Chief Executive Officer - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Director- CapStar Bank,"Haury & Smith Contractors,Inc.""""",2022
"CapStar Financial Holdings,Inc""""",Director,Sam B. DeVane,Director - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",Director,Valora S. Gurganious,Director - CapStar Bank,"Doctors Management,LLC""""",2022
"CapStar Financial Holdings,Inc""""",Director,Joelle J. Phillips,Director - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",n/a,Michael J. Fowler,Chief Financial Officer - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",n/a,Kevin L. Lambert,Chief Credit Officer - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",n/a,Jennie O'Bryan,Chief Administrative Officer - CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",n/a,Kenneth E. Webb,Interim Chief Operations and Technology Officer- CapStar Bank,n/a,2022
"CapStar Financial Holdings,Inc""""",Director,Toby S. Wilt,Director,TSW Investments,2023
"CapStar Financial Holdings,Inc""""",Director,"James S. Turner,Jr.""""",Director,Marketstreet Equities Company,2023
"CapStar Financial Holdings,Inc""""",Director,L. Earl Bentz,Director,Caymas Boats,2023
"CapStar Financial Holdings,Inc""""",Director,"William T. (Pete"") DeLay""",Director,"Lynwood Ventures,LLC.""""",2023
"CapStar Financial Holdings,Inc""""",Director,Thomas R. Flynn,Director,"Flynn Enterprises,LLC""""",2023
"CapStar Financial Holdings,Inc""""",Director,William H. Harrison Frist Ir.,Director,naviHealth,2023
"CapStar Financial Holdings,Inc""""",Director,"Louis A. Green,III""""",Director,Green & Little,2023
"CapStar Financial Holdings,Inc""""",Director,Myra NanDora Jenne,Partner The Jenne Law Firm,The Jenne Law Firm,2023
"CapStar Financial Holdings,Inc""""",n/a,Christopher G. Tlatz,Chief Banking Officer,n/a,2023
"CapStar Financial Holdings,Inc""""","Director,President and Chief Executive Officer""""",Timothy K. Schools,"Director,President and Chief Executive Officer""""",n/a,2023
"CapStar Financial Holdings,Inc""""",Director,Stephen B. Smith,Director,"Haury & Smith Contractors,Inc.""""",2023
